date,category,region,sales,revenue,month,quarter
2023-09-26,Clothing,Central,87,18890.636153272193,2023-09,Q3-2023
2023-09-26,Books,North,40,2007.035405245695,2023-09,Q3-2023
2023-09-26,Books,South,51,3081.8911208464197,2023-09,Q3-2023
2023-09-26,Books,East,83,12194.195596999789,2023-09,Q3-2023
2023-09-26,Books,West,42,18312.404582780076,2023-09,Q3-2023
2023-09-26,Books,Central,53,25357.54115041094,2023-09,Q3-2023
2023-09-26,Home & Kitchen,North,82,16269.758130575177,2023-09,Q3-2023
2023-09-26,Home & Kitchen,South,73,27851.60192802166,2023-09,Q3-2023
2023-09-26,Home & Kitchen,East,49,24130.48944832984,2023-09,Q3-2023
2023-09-26,Home & Kitchen,West,84,24457.654479990575,2023-09,Q3-2023
2023-09-26,Home & Kitchen,Central,61,21588.57632300049,2023-09,Q3-2023
2023-09-26,Sports,North,73,8922.39605435657,2023-09,Q3-2023
2023-09-26,Sports,South,191,15551.876722591727,2023-09,Q3-2023
2023-09-26,Sports,East,69,24784.17132293717,2023-09,Q3-2023
2023-09-26,Sports,West,139,39994.58526808252,2023-09,Q3-2023
2023-09-26,Sports,Central,58,12259.992899798748,2023-09,Q3-2023
2023-09-27,Electronics,North,50,6327.085712845453,2023-09,Q3-2023
2023-09-27,Electronics,South,178,35813.64463232943,2023-09,Q3-2023
2023-09-27,Electronics,East,68,6911.502791619002,2023-09,Q3-2023
2023-09-27,Electronics,West,58,21870.32696563673,2023-09,Q3-2023
2023-09-27,Electronics,Central,86,4354.271634932853,2023-09,Q3-2023
2023-09-27,Clothing,North,40,15101.775967953392,2023-09,Q3-2023
2023-09-27,Clothing,South,112,11890.798580592364,2023-09,Q3-2023
2023-09-27,Clothing,East,106,10818.175464397249,2023-09,Q3-2023
2023-09-27,Clothing,West,109,41040.191948225074,2023-09,Q3-2023
2023-09-27,Clothing,Central,84,11246.692849673518,2023-09,Q3-2023
2023-09-27,Books,North,23,5557.393031283467,2023-09,Q3-2023
2023-09-27,Books,South,82,28904.008992789346,2023-09,Q3-2023
2023-09-27,Books,East,76,9004.669311322743,2023-09,Q3-2023
2023-09-27,Books,West,47,9481.683598948679,2023-09,Q3-2023
2023-09-27,Books,Central,58,21612.414452766287,2023-09,Q3-2023
2023-09-27,Home & Kitchen,North,48,16718.903147920333,2023-09,Q3-2023
2023-09-27,Home & Kitchen,South,143,63474.70588992818,2023-09,Q3-2023
2023-09-27,Home & Kitchen,East,135,14603.408437846745,2023-09,Q3-2023
2023-09-27,Home & Kitchen,West,107,12059.955685252247,2023-09,Q3-2023
2023-09-27,Home & Kitchen,Central,60,13248.747803402746,2023-09,Q3-2023
2023-09-27,Sports,North,83,34127.06776737125,2023-09,Q3-2023
2023-09-27,Sports,South,160,40403.41544178529,2023-09,Q3-2023
2023-09-27,Sports,East,89,10587.137334759993,2023-09,Q3-2023
2023-09-27,Sports,West,99,39975.080937274855,2023-09,Q3-2023
2023-09-27,Sports,Central,48,4723.584017444593,2023-09,Q3-2023
2023-09-28,Electronics,North,95,24148.35809533225,2023-09,Q3-2023
2023-09-28,Electronics,South,112,34629.00144889626,2023-09,Q3-2023
2023-09-28,Electronics,East,126,34460.29496686792,2023-09,Q3-2023
2023-09-28,Electronics,West,151,32893.996635745985,2023-09,Q3-2023
2023-09-28,Electronics,Central,108,10437.094835494187,2023-09,Q3-2023
2023-09-28,Clothing,North,33,3882.607414949413,2023-09,Q3-2023
2023-09-28,Clothing,South,106,28464.884569805636,2023-09,Q3-2023
2023-09-28,Clothing,East,93,12465.513164717815,2023-09,Q3-2023
2023-09-28,Clothing,West,59,24583.155760946353,2023-09,Q3-2023
2023-09-28,Clothing,Central,42,19981.657982990884,2023-09,Q3-2023
2023-09-28,Books,North,42,20580.17510153632,2023-09,Q3-2023
2023-09-28,Books,South,81,39587.47352964214,2023-09,Q3-2023
2023-09-28,Books,East,28,12927.58907192343,2023-09,Q3-2023
2023-09-28,Books,West,67,6737.872688611387,2023-09,Q3-2023
2023-09-28,Books,Central,59,7374.685656944507,2023-09,Q3-2023
2023-09-28,Home & Kitchen,North,29,13468.497553024117,2023-09,Q3-2023
2023-09-28,Home & Kitchen,South,71,10643.253070147373,2023-09,Q3-2023
2023-09-28,Home & Kitchen,East,123,51396.662404579576,2023-09,Q3-2023
2023-09-28,Home & Kitchen,West,82,25218.77683423789,2023-09,Q3-2023
2023-09-28,Home & Kitchen,Central,62,6851.604195343236,2023-09,Q3-2023
2023-09-28,Sports,North,60,25016.428912289277,2023-09,Q3-2023
2023-09-28,Sports,South,127,10695.120651473204,2023-09,Q3-2023
2023-09-28,Sports,East,103,26985.895854536855,2023-09,Q3-2023
2023-09-28,Sports,West,115,39523.0124567079,2023-09,Q3-2023
2023-09-28,Sports,Central,99,21449.14938114127,2023-09,Q3-2023
2023-09-29,Electronics,North,129,41115.971558993246,2023-09,Q3-2023
2023-09-29,Electronics,South,162,25904.517150521006,2023-09,Q3-2023
2023-09-29,Electronics,East,138,9706.680747711049,2023-09,Q3-2023
2023-09-29,Electronics,West,179,10032.991081877828,2023-09,Q3-2023
2023-09-29,Electronics,Central,90,36075.463257492316,2023-09,Q3-2023
2023-09-29,Clothing,North,95,10807.868263505476,2023-09,Q3-2023
2023-09-29,Clothing,South,158,48774.61663065317,2023-09,Q3-2023
2023-09-29,Clothing,East,88,13880.891096301524,2023-09,Q3-2023
2023-09-29,Clothing,West,165,37468.49340167994,2023-09,Q3-2023
2023-09-29,Clothing,Central,128,43433.98562285838,2023-09,Q3-2023
2023-09-29,Books,North,74,8364.28129406441,2023-09,Q3-2023
2023-09-29,Books,South,146,29729.833820083673,2023-09,Q3-2023
2023-09-29,Books,East,50,12586.55299460944,2023-09,Q3-2023
2023-09-29,Books,West,68,23476.69614445051,2023-09,Q3-2023
2023-09-29,Books,Central,72,35551.684783707475,2023-09,Q3-2023
2023-09-29,Home & Kitchen,North,88,23603.958213792183,2023-09,Q3-2023
2023-09-29,Home & Kitchen,South,240,50594.42480824978,2023-09,Q3-2023
2023-09-29,Home & Kitchen,East,82,38760.84767031632,2023-09,Q3-2023
2023-09-29,Home & Kitchen,West,184,39363.23249094389,2023-09,Q3-2023
2023-09-29,Home & Kitchen,Central,59,14969.714951029891,2023-09,Q3-2023
2023-09-29,Sports,North,131,38998.35350651414,2023-09,Q3-2023
2023-09-29,Sports,South,133,37629.2153018628,2023-09,Q3-2023
2023-09-29,Sports,East,139,49059.00860925176,2023-09,Q3-2023
2023-09-29,Sports,West,203,75105.68902215043,2023-09,Q3-2023
2023-09-29,Sports,Central,98,42045.80770196282,2023-09,Q3-2023
2023-09-30,Electronics,North,57,25941.194724603432,2023-09,Q3-2023
2023-09-30,Electronics,South,279,92431.07755752758,2023-09,Q3-2023
2023-09-30,Electronics,East,260,13307.902350513716,2023-09,Q3-2023
2023-09-30,Electronics,West,169,24032.60204805421,2023-09,Q3-2023
2023-09-30,Electronics,Central,76,24514.19274751982,2023-09,Q3-2023
2023-09-30,Clothing,North,50,10206.705046949899,2023-09,Q3-2023
2023-09-30,Clothing,South,227,17945.90701578619,2023-09,Q3-2023
2023-09-30,Clothing,East,177,18250.299009773447,2023-09,Q3-2023
2023-09-30,Clothing,West,137,17661.99975532292,2023-09,Q3-2023
2023-09-30,Clothing,Central,70,26249.443629556587,2023-09,Q3-2023
2023-09-30,Books,North,26,1744.9042765102504,2023-09,Q3-2023
2023-09-30,Books,South,94,18710.872042620394,2023-09,Q3-2023
2023-09-30,Books,East,118,51545.687104793076,2023-09,Q3-2023
2023-09-30,Books,West,88,30944.536581951517,2023-09,Q3-2023
2023-09-30,Books,Central,63,25302.498076857148,2023-09,Q3-2023
2023-09-30,Home & Kitchen,North,45,11690.075573292524,2023-09,Q3-2023
2023-09-30,Home & Kitchen,South,107,24847.43219855216,2023-09,Q3-2023
2023-09-30,Home & Kitchen,East,168,13432.568348721652,2023-09,Q3-2023
2023-09-30,Home & Kitchen,West,179,70515.55857430126,2023-09,Q3-2023
2023-09-30,Home & Kitchen,Central,118,31424.06385189008,2023-09,Q3-2023
2023-09-30,Sports,North,103,25322.446391770824,2023-09,Q3-2023
2023-09-30,Sports,South,236,117703.3123254225,2023-09,Q3-2023
2023-09-30,Sports,East,130,17300.99289388513,2023-09,Q3-2023
2023-09-30,Sports,West,183,80189.30506368875,2023-09,Q3-2023
2023-09-30,Sports,Central,86,25845.38192884208,2023-09,Q3-2023
2023-10-01,Electronics,North,62,12749.981874136443,2023-10,Q4-2023
2023-10-01,Electronics,South,130,16869.39862657167,2023-10,Q4-2023
2023-10-01,Electronics,East,200,71167.18185467501,2023-10,Q4-2023
2023-10-01,Electronics,West,152,75850.16676187367,2023-10,Q4-2023
2023-10-01,Electronics,Central,186,50524.86970992082,2023-10,Q4-2023
2023-10-01,Clothing,North,69,26590.603227291067,2023-10,Q4-2023
2023-10-01,Clothing,South,232,34416.52408258227,2023-10,Q4-2023
2023-10-01,Clothing,East,129,15119.713251688787,2023-10,Q4-2023
2023-10-01,Clothing,West,200,40726.86909240323,2023-10,Q4-2023
2023-10-01,Clothing,Central,136,31829.23292124697,2023-10,Q4-2023
2023-10-01,Books,North,53,25644.04622299976,2023-10,Q4-2023
2023-10-01,Books,South,76,26228.06680076923,2023-10,Q4-2023
2023-10-01,Books,East,49,3492.723179522801,2023-10,Q4-2023
2023-10-01,Books,West,152,30369.078256306166,2023-10,Q4-2023
2023-10-01,Books,Central,74,20743.294208121875,2023-10,Q4-2023
2023-10-01,Home & Kitchen,North,48,19604.29357084797,2023-10,Q4-2023
2023-10-01,Home & Kitchen,South,153,19382.475532944874,2023-10,Q4-2023
2023-10-01,Home & Kitchen,East,157,20873.04821319579,2023-10,Q4-2023
2023-10-01,Home & Kitchen,West,257,35772.32149290014,2023-10,Q4-2023
2023-10-01,Home & Kitchen,Central,64,10310.853755349046,2023-10,Q4-2023
2023-10-01,Sports,North,111,29338.082273401942,2023-10,Q4-2023
2023-10-01,Sports,South,194,26118.99224875492,2023-10,Q4-2023
2023-10-01,Sports,East,174,24762.0901575065,2023-10,Q4-2023
2023-10-01,Sports,West,233,89945.17730488454,2023-10,Q4-2023
2023-10-01,Sports,Central,144,71299.4752955673,2023-10,Q4-2023
2023-10-02,Electronics,North,62,28559.489418976224,2023-10,Q4-2023
2023-10-02,Electronics,South,123,26417.12274831167,2023-10,Q4-2023
2023-10-02,Electronics,East,80,36633.421497863594,2023-10,Q4-2023
2023-10-02,Electronics,West,202,63855.83052571389,2023-10,Q4-2023
2023-10-02,Electronics,Central,100,13941.237812510537,2023-10,Q4-2023
2023-10-02,Clothing,North,55,26334.430174222776,2023-10,Q4-2023
2023-10-02,Clothing,South,106,47170.25672985468,2023-10,Q4-2023
2023-10-02,Clothing,East,53,8509.224151107577,2023-10,Q4-2023
2023-10-02,Clothing,West,102,13109.926997228331,2023-10,Q4-2023
2023-10-02,Clothing,Central,78,25514.465661525504,2023-10,Q4-2023
2023-10-02,Books,North,23,4547.7840371177745,2023-10,Q4-2023
2023-10-02,Books,South,73,17393.20227467288,2023-10,Q4-2023
2023-10-02,Books,East,23,9871.83809933847,2023-10,Q4-2023
2023-10-02,Books,West,56,13321.62007034402,2023-10,Q4-2023
2023-10-02,Books,Central,32,5159.83316031527,2023-10,Q4-2023
2023-10-02,Home & Kitchen,North,71,33503.68455638572,2023-10,Q4-2023
2023-10-02,Home & Kitchen,South,127,54544.54114134085,2023-10,Q4-2023
2023-10-02,Home & Kitchen,East,70,13847.189463676354,2023-10,Q4-2023
2023-10-02,Home & Kitchen,West,129,34695.982011749096,2023-10,Q4-2023
2023-10-02,Home & Kitchen,Central,58,24853.706568613157,2023-10,Q4-2023
2023-10-02,Sports,North,68,11459.884892221588,2023-10,Q4-2023
2023-10-02,Sports,South,103,32871.76538109752,2023-10,Q4-2023
2023-10-02,Sports,East,120,34868.82052452095,2023-10,Q4-2023
2023-10-02,Sports,West,88,23727.396811892584,2023-10,Q4-2023
2023-10-02,Sports,Central,55,23623.53728575824,2023-10,Q4-2023
2023-10-03,Electronics,North,37,17562.404080258148,2023-10,Q4-2023
2023-10-03,Electronics,South,112,11866.281159072792,2023-10,Q4-2023
2023-10-03,Electronics,East,49,16283.42333758833,2023-10,Q4-2023
2023-10-03,Electronics,West,107,40691.51421164467,2023-10,Q4-2023
2023-10-03,Electronics,Central,89,7437.608221291672,2023-10,Q4-2023
2023-10-03,Clothing,North,58,18791.030338242417,2023-10,Q4-2023
2023-10-03,Clothing,South,137,14839.560651800048,2023-10,Q4-2023
2023-10-03,Clothing,East,53,6584.82903219585,2023-10,Q4-2023
2023-10-03,Clothing,West,87,31387.42879824643,2023-10,Q4-2023
2023-10-03,Clothing,Central,83,33749.764165990186,2023-10,Q4-2023
2023-10-03,Books,North,26,1955.0777187906244,2023-10,Q4-2023
2023-10-03,Books,South,59,29129.690932554484,2023-10,Q4-2023
2023-10-03,Books,East,53,16213.814817150502,2023-10,Q4-2023
2023-10-03,Books,West,100,45894.36348678288,2023-10,Q4-2023
2023-10-03,Books,Central,25,10039.491591461509,2023-10,Q4-2023
2023-10-03,Home & Kitchen,North,68,15401.944758759688,2023-10,Q4-2023
2023-10-03,Home & Kitchen,South,163,15174.225300362124,2023-10,Q4-2023
2023-10-03,Home & Kitchen,East,88,15128.307889263197,2023-10,Q4-2023
2023-10-03,Home & Kitchen,West,69,34317.94806171045,2023-10,Q4-2023
2023-10-03,Home & Kitchen,Central,105,6464.52452854499,2023-10,Q4-2023
2023-10-03,Sports,North,75,21651.274165207746,2023-10,Q4-2023
2023-10-03,Sports,South,109,18456.9989155348,2023-10,Q4-2023
2023-10-03,Sports,East,99,21650.08845978787,2023-10,Q4-2023
2023-10-03,Sports,West,105,15353.401871122169,2023-10,Q4-2023
2023-10-03,Sports,Central,115,10519.676529642853,2023-10,Q4-2023
2023-10-04,Electronics,North,78,38796.567838474424,2023-10,Q4-2023
2023-10-04,Electronics,South,135,47180.76315025772,2023-10,Q4-2023
2023-10-04,Electronics,East,59,29357.371236327184,2023-10,Q4-2023
2023-10-04,Electronics,West,96,29328.830266637688,2023-10,Q4-2023
2023-10-04,Electronics,Central,49,11788.05179707609,2023-10,Q4-2023
2023-10-04,Clothing,North,40,4560.363795722985,2023-10,Q4-2023
2023-10-04,Clothing,South,153,64479.65103483754,2023-10,Q4-2023
2023-10-04,Clothing,East,94,27766.366492435707,2023-10,Q4-2023
2023-10-04,Clothing,West,70,21093.72001355236,2023-10,Q4-2023
2023-10-04,Clothing,Central,48,4968.297465046534,2023-10,Q4-2023
2023-10-04,Books,North,23,3630.759581075007,2023-10,Q4-2023
2023-10-04,Books,South,35,1767.4513686710425,2023-10,Q4-2023
2023-10-04,Books,East,39,17086.224307990728,2023-10,Q4-2023
2023-10-04,Books,West,35,5214.52756471131,2023-10,Q4-2023
2023-10-04,Books,Central,41,12910.115381658949,2023-10,Q4-2023
2023-10-04,Home & Kitchen,North,81,25331.799174036965,2023-10,Q4-2023
2023-10-04,Home & Kitchen,South,158,42389.885133267424,2023-10,Q4-2023
2023-10-04,Home & Kitchen,East,113,5722.333349137244,2023-10,Q4-2023
2023-10-04,Home & Kitchen,West,155,21547.993076032402,2023-10,Q4-2023
2023-10-04,Home & Kitchen,Central,70,6655.84023647281,2023-10,Q4-2023
2023-10-04,Sports,North,54,22193.340224311556,2023-10,Q4-2023
2023-10-04,Sports,South,191,18848.010620729652,2023-10,Q4-2023
2023-10-04,Sports,East,84,34503.83346469893,2023-10,Q4-2023
2023-10-04,Sports,West,93,40891.15071824722,2023-10,Q4-2023
2023-10-04,Sports,Central,59,14168.532756504183,2023-10,Q4-2023
2023-10-05,Electronics,North,113,27590.94290460304,2023-10,Q4-2023
2023-10-05,Electronics,South,214,70352.9102455941,2023-10,Q4-2023
2023-10-05,Electronics,East,118,21028.111282143884,2023-10,Q4-2023
2023-10-05,Electronics,West,113,18601.107637263474,2023-10,Q4-2023
2023-10-05,Electronics,Central,119,57614.29849047448,2023-10,Q4-2023
2023-10-05,Clothing,North,28,10966.047229873619,2023-10,Q4-2023
2023-10-05,Clothing,South,113,38615.57335765211,2023-10,Q4-2023
2023-10-05,Clothing,East,90,35611.78545200414,2023-10,Q4-2023
2023-10-05,Clothing,West,71,9290.050594504422,2023-10,Q4-2023
2023-10-05,Clothing,Central,76,23625.98757714796,2023-10,Q4-2023
2023-10-05,Books,North,27,4413.670639516368,2023-10,Q4-2023
2023-10-05,Books,South,65,6365.5237969113305,2023-10,Q4-2023
2023-10-05,Books,East,64,5782.455874806548,2023-10,Q4-2023
2023-10-05,Books,West,67,14108.069931236965,2023-10,Q4-2023
2023-10-05,Books,Central,49,22897.689140265367,2023-10,Q4-2023
2023-10-05,Home & Kitchen,North,72,7729.38391980861,2023-10,Q4-2023
2023-10-05,Home & Kitchen,South,128,37032.994757326494,2023-10,Q4-2023
2023-10-05,Home & Kitchen,East,99,14317.685923054518,2023-10,Q4-2023
2023-10-05,Home & Kitchen,West,133,9943.200498944298,2023-10,Q4-2023
2023-10-05,Home & Kitchen,Central,103,25557.150127213183,2023-10,Q4-2023
2023-10-05,Sports,North,44,6234.5719387335985,2023-10,Q4-2023
2023-10-05,Sports,South,131,14930.246198907536,2023-10,Q4-2023
2023-10-05,Sports,East,74,9560.019700699202,2023-10,Q4-2023
2023-10-05,Sports,West,90,34956.17170546635,2023-10,Q4-2023
2023-10-05,Sports,Central,83,26950.477331728365,2023-10,Q4-2023
2023-10-06,Electronics,North,72,19329.297667767365,2023-10,Q4-2023
2023-10-06,Electronics,South,274,30533.70517071293,2023-10,Q4-2023
2023-10-06,Electronics,East,212,24883.564877201465,2023-10,Q4-2023
2023-10-06,Electronics,West,259,19520.852024368105,2023-10,Q4-2023
2023-10-06,Electronics,Central,149,57623.533665808,2023-10,Q4-2023
2023-10-06,Clothing,North,107,17153.31940554675,2023-10,Q4-2023
2023-10-06,Clothing,South,133,20180.73881323591,2023-10,Q4-2023
2023-10-06,Clothing,East,154,31508.3095852564,2023-10,Q4-2023
2023-10-06,Clothing,West,157,52775.94296451577,2023-10,Q4-2023
2023-10-06,Clothing,Central,109,16746.840572095945,2023-10,Q4-2023
2023-10-06,Books,North,57,10118.853857254722,2023-10,Q4-2023
2023-10-06,Books,South,106,22808.985741621982,2023-10,Q4-2023
2023-10-06,Books,East,78,33951.612786239,2023-10,Q4-2023
2023-10-06,Books,West,86,41567.39479513862,2023-10,Q4-2023
2023-10-06,Books,Central,61,10988.65574412829,2023-10,Q4-2023
2023-10-06,Home & Kitchen,North,108,32222.07994651316,2023-10,Q4-2023
2023-10-06,Home & Kitchen,South,247,112649.06947303444,2023-10,Q4-2023
2023-10-06,Home & Kitchen,East,74,20925.233849221604,2023-10,Q4-2023
2023-10-06,Home & Kitchen,West,103,44836.955469391694,2023-10,Q4-2023
2023-10-06,Home & Kitchen,Central,128,42149.56885001269,2023-10,Q4-2023
2023-10-06,Sports,North,146,55854.37238253239,2023-10,Q4-2023
2023-10-06,Sports,South,267,89290.30156607373,2023-10,Q4-2023
2023-10-06,Sports,East,120,37135.4479533047,2023-10,Q4-2023
2023-10-06,Sports,West,223,24286.81079891208,2023-10,Q4-2023
2023-10-06,Sports,Central,85,24814.616096418,2023-10,Q4-2023
2023-10-07,Electronics,North,138,63631.62338724279,2023-10,Q4-2023
2023-10-07,Electronics,South,155,41688.99417790895,2023-10,Q4-2023
2023-10-07,Electronics,East,102,17104.531865770092,2023-10,Q4-2023
2023-10-07,Electronics,West,322,154987.9727273998,2023-10,Q4-2023
2023-10-07,Electronics,Central,202,67807.7927713912,2023-10,Q4-2023
2023-10-07,Clothing,North,92,45676.52538817232,2023-10,Q4-2023
2023-10-07,Clothing,South,137,18853.035678808625,2023-10,Q4-2023
2023-10-07,Clothing,East,130,7562.817524239267,2023-10,Q4-2023
2023-10-07,Clothing,West,235,111844.04732530644,2023-10,Q4-2023
2023-10-07,Clothing,Central,49,8033.781811558661,2023-10,Q4-2023
2023-10-07,Books,North,30,13916.8950202103,2023-10,Q4-2023
2023-10-07,Books,South,129,55082.98924262594,2023-10,Q4-2023
2023-10-07,Books,East,94,29286.8493919258,2023-10,Q4-2023
2023-10-07,Books,West,138,68885.23224821559,2023-10,Q4-2023
2023-10-07,Books,Central,85,23540.024730268848,2023-10,Q4-2023
2023-10-07,Home & Kitchen,North,90,38265.56280267289,2023-10,Q4-2023
2023-10-07,Home & Kitchen,South,255,117662.6949171508,2023-10,Q4-2023
2023-10-07,Home & Kitchen,East,153,69804.65908684646,2023-10,Q4-2023
2023-10-07,Home & Kitchen,West,143,32501.843758886578,2023-10,Q4-2023
2023-10-07,Home & Kitchen,Central,75,37136.35092686946,2023-10,Q4-2023
2023-10-07,Sports,North,143,31640.170357699928,2023-10,Q4-2023
2023-10-07,Sports,South,209,59234.03399648249,2023-10,Q4-2023
2023-10-07,Sports,East,109,5948.488871099158,2023-10,Q4-2023
2023-10-07,Sports,West,139,23594.81039503181,2023-10,Q4-2023
2023-10-07,Sports,Central,132,59837.99807087495,2023-10,Q4-2023
2023-10-08,Electronics,North,154,76023.83228780921,2023-10,Q4-2023
2023-10-08,Electronics,South,302,44354.42893464587,2023-10,Q4-2023
2023-10-08,Electronics,East,204,20504.18349262145,2023-10,Q4-2023
2023-10-08,Electronics,West,151,44541.29451182835,2023-10,Q4-2023
2023-10-08,Electronics,Central,118,55772.71565525813,2023-10,Q4-2023
2023-10-08,Clothing,North,75,25506.184198102754,2023-10,Q4-2023
2023-10-08,Clothing,South,195,21490.89190944056,2023-10,Q4-2023
2023-10-08,Clothing,East,122,55129.35434074048,2023-10,Q4-2023
2023-10-08,Clothing,West,135,49831.21872598767,2023-10,Q4-2023
2023-10-08,Clothing,Central,90,14597.260273176189,2023-10,Q4-2023
2023-10-08,Books,North,73,7494.37869654282,2023-10,Q4-2023
2023-10-08,Books,South,114,53184.02815970432,2023-10,Q4-2023
2023-10-08,Books,East,102,22722.386467031076,2023-10,Q4-2023
2023-10-08,Books,West,79,38633.29511369898,2023-10,Q4-2023
2023-10-08,Books,Central,49,19562.745856229154,2023-10,Q4-2023
2023-10-08,Home & Kitchen,North,119,18044.693908244517,2023-10,Q4-2023
2023-10-08,Home & Kitchen,South,236,16306.60664250404,2023-10,Q4-2023
2023-10-08,Home & Kitchen,East,163,43810.73865453803,2023-10,Q4-2023
2023-10-08,Home & Kitchen,West,144,52750.306198495164,2023-10,Q4-2023
2023-10-08,Home & Kitchen,Central,156,14711.909232652586,2023-10,Q4-2023
2023-10-08,Sports,North,70,21429.14631351024,2023-10,Q4-2023
2023-10-08,Sports,South,236,29361.320908554186,2023-10,Q4-2023
2023-10-08,Sports,East,119,28728.074660302496,2023-10,Q4-2023
2023-10-08,Sports,West,277,132228.03243874735,2023-10,Q4-2023
2023-10-08,Sports,Central,75,29643.28057810963,2023-10,Q4-2023
2023-10-09,Electronics,North,102,17066.008781629764,2023-10,Q4-2023
2023-10-09,Electronics,South,158,24817.457923043334,2023-10,Q4-2023
2023-10-09,Electronics,East,86,38460.754933812255,2023-10,Q4-2023
2023-10-09,Electronics,West,82,35529.19637520652,2023-10,Q4-2023
2023-10-09,Electronics,Central,54,20741.45866927038,2023-10,Q4-2023
2023-10-09,Clothing,North,52,25812.018606451347,2023-10,Q4-2023
2023-10-09,Clothing,South,108,37361.091271328885,2023-10,Q4-2023
2023-10-09,Clothing,East,45,7808.552979927239,2023-10,Q4-2023
2023-10-09,Clothing,West,131,14493.20971238312,2023-10,Q4-2023
2023-10-09,Clothing,Central,82,8250.650551617358,2023-10,Q4-2023
2023-10-09,Books,North,25,9836.261598135074,2023-10,Q4-2023
2023-10-09,Books,South,44,4298.392382776246,2023-10,Q4-2023
2023-10-09,Books,East,36,1806.6471165656665,2023-10,Q4-2023
2023-10-09,Books,West,57,15820.362737982745,2023-10,Q4-2023
2023-10-09,Books,Central,44,11815.840943579069,2023-10,Q4-2023
2023-10-09,Home & Kitchen,North,60,11861.541523954162,2023-10,Q4-2023
2023-10-09,Home & Kitchen,South,116,11963.97302204407,2023-10,Q4-2023
2023-10-09,Home & Kitchen,East,109,30307.603639743727,2023-10,Q4-2023
2023-10-09,Home & Kitchen,West,159,26493.280962025277,2023-10,Q4-2023
2023-10-09,Home & Kitchen,Central,101,23465.396670157203,2023-10,Q4-2023
2023-10-09,Sports,North,67,12366.75241123291,2023-10,Q4-2023
2023-10-09,Sports,South,121,41877.411460583375,2023-10,Q4-2023
2023-10-09,Sports,East,67,28483.776970479164,2023-10,Q4-2023
2023-10-09,Sports,West,108,8298.118025516986,2023-10,Q4-2023
2023-10-09,Sports,Central,118,17038.6699839434,2023-10,Q4-2023
2023-10-10,Electronics,North,51,5071.780711477735,2023-10,Q4-2023
2023-10-10,Electronics,South,125,17153.777349150183,2023-10,Q4-2023
2023-10-10,Electronics,East,123,48820.40037574555,2023-10,Q4-2023
2023-10-10,Electronics,West,88,6018.287321758536,2023-10,Q4-2023
2023-10-10,Electronics,Central,46,8456.701958011752,2023-10,Q4-2023
2023-10-10,Clothing,North,53,24901.004558279295,2023-10,Q4-2023
2023-10-10,Clothing,South,156,33882.9410664644,2023-10,Q4-2023
2023-10-10,Clothing,East,36,15370.94998375163,2023-10,Q4-2023
2023-10-10,Clothing,West,62,12163.967701391977,2023-10,Q4-2023
2023-10-10,Clothing,Central,91,4622.561406593147,2023-10,Q4-2023
2023-10-10,Books,North,51,24953.515533879658,2023-10,Q4-2023
2023-10-10,Books,South,99,26227.433398607252,2023-10,Q4-2023
2023-10-10,Books,East,23,2101.5097785143926,2023-10,Q4-2023
2023-10-10,Books,West,53,9478.643410519428,2023-10,Q4-2023
2023-10-10,Books,Central,38,1946.3092231251433,2023-10,Q4-2023
2023-10-10,Home & Kitchen,North,50,16459.703847582186,2023-10,Q4-2023
2023-10-10,Home & Kitchen,South,155,57839.698501241066,2023-10,Q4-2023
2023-10-10,Home & Kitchen,East,87,12116.532788464512,2023-10,Q4-2023
2023-10-10,Home & Kitchen,West,171,50375.16925992896,2023-10,Q4-2023
2023-10-10,Home & Kitchen,Central,72,25047.634203097434,2023-10,Q4-2023
2023-10-10,Sports,North,75,10004.607731102271,2023-10,Q4-2023
2023-10-10,Sports,South,186,56439.81405682899,2023-10,Q4-2023
2023-10-10,Sports,East,76,15216.175348328998,2023-10,Q4-2023
2023-10-10,Sports,West,80,6311.6758001241615,2023-10,Q4-2023
2023-10-10,Sports,Central,103,5935.865246095274,2023-10,Q4-2023
2023-10-11,Electronics,North,90,42160.527513418725,2023-10,Q4-2023
2023-10-11,Electronics,South,137,15883.2872904917,2023-10,Q4-2023
2023-10-11,Electronics,East,126,19820.348392250988,2023-10,Q4-2023
2023-10-11,Electronics,West,103,38283.20825431441,2023-10,Q4-2023
2023-10-11,Electronics,Central,111,54578.02665410974,2023-10,Q4-2023
2023-10-11,Clothing,North,76,13677.211543201722,2023-10,Q4-2023
2023-10-11,Clothing,South,90,19962.324100567992,2023-10,Q4-2023
2023-10-11,Clothing,East,37,5982.079114809434,2023-10,Q4-2023
2023-10-11,Clothing,West,55,7969.729178456047,2023-10,Q4-2023
2023-10-11,Clothing,Central,76,32743.71590887965,2023-10,Q4-2023
2023-10-11,Books,North,33,13556.997260292212,2023-10,Q4-2023
2023-10-11,Books,South,57,23661.358754057757,2023-10,Q4-2023
2023-10-11,Books,East,27,5490.987569564094,2023-10,Q4-2023
2023-10-11,Books,West,46,10236.03867205625,2023-10,Q4-2023
2023-10-11,Books,Central,38,15220.652083713336,2023-10,Q4-2023
2023-10-11,Home & Kitchen,North,69,33370.48205688125,2023-10,Q4-2023
2023-10-11,Home & Kitchen,South,156,25957.162229816822,2023-10,Q4-2023
